dataset,E,A,p,silhouette_score,davies_bouldin_score,calinski_harabasz_score,n_clusters_found,method,inertia,error,combination
Blobs,E_3,A2,4.0,0.17576348529870314,2.048011085969165,155.69284126483348,4,Fuzzy_Equivalence,,,E_3_A2_p4.0
Blobs,E_3,A3,,0.19272701961929106,1.1644694703145773,87.56317015249887,4,Fuzzy_Equivalence,,,E_3_A3
Blobs,E_3,A4,,0.0918833780972543,1.188628593860265,188.00173071852362,4,Fuzzy_Equivalence,,,E_3_A4
Blobs,E_4,A2,0.1,0.14568055944209637,0.7144422137765241,40.365924805314265,4,Fuzzy_Equivalence,,,E_4_A2_p0.1
Blobs,E_4,A2,1.0,0.18820008279046938,0.9039075503998866,51.18744551275639,4,Fuzzy_Equivalence,,,E_4_A2_p1.0
Blobs,E_4,A2,4.0,0.32817651871204073,1.1006060461315088,137.59563074381862,4,Fuzzy_Equivalence,,,E_4_A2_p4.0
Blobs,E_4,A3,,0.23668709290405654,1.1532692685185837,67.26979782203135,4,Fuzzy_Equivalence,,,E_4_A3
Blobs,E_4,A4,,0.1225798139827122,1.0897524227338506,228.10370759396955,4,Fuzzy_Equivalence,,,E_4_A4
Blobs,E_5,A2,0.1,0.08929570254382357,0.9382228388771376,78.04110466038672,4,Fuzzy_Equivalence,,,E_5_A2_p0.1
Blobs,E_5,A2,1.0,0.20567082320681018,1.3107774545932744,122.07247890220128,4,Fuzzy_Equivalence,,,E_5_A2_p1.0
Blobs,E_5,A2,4.0,0.058387597848310345,1.110928492418184,165.99830205004554,4,Fuzzy_Equivalence,,,E_5_A2_p4.0
Blobs,E_5,A3,,0.06728096531092351,1.2478873714839527,103.8064777295226,4,Fuzzy_Equivalence,,,E_5_A3
Blobs,E_5,A4,,0.09826518345325562,1.3308992422849926,179.14992525691937,4,Fuzzy_Equivalence,,,E_5_A4
Blobs,E_6,A2,0.1,0.49837224506923355,0.6376875459903624,286.57650189387823,4,Fuzzy_Equivalence,,,E_6_A2_p0.1
Blobs,E_6,A2,1.0,0.4748152993375304,0.7010198101244941,265.9618663510308,4,Fuzzy_Equivalence,,,E_6_A2_p1.0
Blobs,E_6,A2,4.0,0.29264479281277445,1.352097886022924,214.68361389487762,4,Fuzzy_Equivalence,,,E_6_A2_p4.0
Blobs,E_6,A3,,0.4567703773280121,0.6712435823230608,283.72696866914043,4,Fuzzy_Equivalence,,,E_6_A3
Blobs,E_6,A4,,0.02505773960357872,3.7659592621550875,126.96043276011693,4,Fuzzy_Equivalence,,,E_6_A4
