dataset,E,A,p,silhouette_score,davies_bouldin_score,calinski_harabasz_score,n_clusters_found,method,inertia,error,combination
Wine,E_LK_R,A4,,0.0553919595200707,0.7283531863332905,231.75728971644665,3,Fuzzy_Equivalence,,,E_LK_R_A4
Wine,E_GG_R,A2,0.1,0.0,inf,0.0,0,Fuzzy_Equivalence,,Unknown fuzzy equivalence function: E_GG_R,E_GG_R_A2_p0.1
Wine,E_GG_R,A2,1.0,0.0,inf,0.0,0,Fuzzy_Equivalence,,Unknown fuzzy equivalence function: E_GG_R,E_GG_R_A2_p1.0
Wine,E_GG_R,A2,4.0,0.0,inf,0.0,0,Fuzzy_Equivalence,,Unknown fuzzy equivalence function: E_GG_R,E_GG_R_A2_p4.0
Wine,E_GG_R,A3,,0.0,inf,0.0,0,Fuzzy_Equivalence,,Unknown fuzzy equivalence function: E_GG_R,E_GG_R_A3
Wine,E_GG_R,A4,,0.0,inf,0.0,0,Fuzzy_Equivalence,,Unknown fuzzy equivalence function: E_GG_R,E_GG_R_A4
Wine,E_GD_R,A2,0.1,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_GD_R_A2_p0.1
Wine,E_GD_R,A2,1.0,0.29526305333703234,1.5367200898831797,78.0075316545706,3,Fuzzy_Equivalence,,,E_GD_R_A2_p1.0
Wine,E_GD_R,A2,4.0,0.13214581133639652,1.963155855422352,111.44670587638149,3,Fuzzy_Equivalence,,,E_GD_R_A2_p4.0
Wine,E_GD_R,A3,,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_GD_R_A3
Wine,E_GD_R,A4,,0.31082000944167354,1.6571793619652064,317.428293296997,3,Fuzzy_Equivalence,,,E_GD_R_A4
Wine,E_FD_R,A2,0.1,0.20862491395230126,0.8207200813562685,115.85316308770327,3,Fuzzy_Equivalence,,,E_FD_R_A2_p0.1
Wine,E_FD_R,A2,1.0,0.19626053343646133,1.3456761704673526,128.77911937205258,3,Fuzzy_Equivalence,,,E_FD_R_A2_p1.0
Wine,E_FD_R,A2,4.0,0.18044300697992627,1.7976300754816208,155.2306369842829,3,Fuzzy_Equivalence,,,E_FD_R_A2_p4.0
Wine,E_FD_R,A3,,0.09398313010854538,1.5986685389628452,79.67990573140669,3,Fuzzy_Equivalence,,,E_FD_R_A3
Wine,E_FD_R,A4,,0.45865192154588447,592.7668176319274,791.6830239057322,3,Fuzzy_Equivalence,,,E_FD_R_A4
Wine,E_3,A2,0.1,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_3_A2_p0.1
Wine,E_3,A2,1.0,0.29871098092168985,1.4049098811249303,76.13949026547317,3,Fuzzy_Equivalence,,,E_3_A2_p1.0
Wine,E_3,A2,4.0,0.17235483922892025,1.3911702259884482,92.41304204623978,3,Fuzzy_Equivalence,,,E_3_A2_p4.0
Wine,E_3,A3,,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_3_A3
Wine,E_3,A4,,0.4530324163223792,0.18231031803740638,184.6448674980988,3,Fuzzy_Equivalence,,,E_3_A4
Wine,E_4,A2,0.1,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_4_A2_p0.1
Wine,E_4,A2,1.0,0.0,inf,0.0,0,Fuzzy_Equivalence,,index 2 is out of bounds for axis 0 with size 2,E_4_A2_p1.0
Wine,E_4,A2,4.0,0.02842163437429156,1.4733801301643725,112.43365149486628,3,Fuzzy_Equivalence,,,E_4_A2_p4.0
Wine,E_4,A3,,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_4_A3
Wine,E_4,A4,,0.5609115982003696,0.045643944541963875,495.9019212951644,3,Fuzzy_Equivalence,,,E_4_A4
Wine,E_5,A2,0.1,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_5_A2_p0.1
Wine,E_5,A2,1.0,0.12149976763760878,1.8161551256235706,83.29782017172309,3,Fuzzy_Equivalence,,,E_5_A2_p1.0
Wine,E_5,A2,4.0,0.020513823782149512,2.4243868953261174,111.2084303496075,3,Fuzzy_Equivalence,,,E_5_A2_p4.0
