dataset,E,A,p,silhouette_score,davies_bouldin_score,calinski_harabasz_score,n_clusters_found,method,inertia,error,combination
Wine,E_4,A2,0.1,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_4_A2_p0.1
Wine,E_4,A2,1.0,0.0,inf,0.0,0,Fuzzy_Equivalence,,index 2 is out of bounds for axis 0 with size 2,E_4_A2_p1.0
Wine,E_4,A2,4.0,0.02842163437429156,1.4733801301643725,112.43365149486628,3,Fuzzy_Equivalence,,,E_4_A2_p4.0
Wine,E_4,A3,,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_4_A3
Wine,E_4,A4,,0.5609115982003696,0.045643944541963875,495.9019212951644,3,Fuzzy_Equivalence,,,E_4_A4
Wine,E_5,A2,0.1,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_5_A2_p0.1
Wine,E_5,A2,1.0,0.12149976763760878,1.8161551256235706,83.29782017172309,3,Fuzzy_Equivalence,,,E_5_A2_p1.0
Wine,E_5,A2,4.0,0.020513823782149512,2.4243868953261174,111.2084303496075,3,Fuzzy_Equivalence,,,E_5_A2_p4.0
Wine,E_5,A3,,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_5_A3
Wine,E_5,A4,,0.4489831776873908,0.19995065614765936,177.64864366386556,3,Fuzzy_Equivalence,,,E_5_A4
Wine,E_6,A2,0.1,0.17777286476067122,1.0156771817557602,99.13804507167713,3,Fuzzy_Equivalence,,,E_6_A2_p0.1
Wine,E_6,A2,1.0,0.17817697119895454,1.296189398598272,102.71497079193047,3,Fuzzy_Equivalence,,,E_6_A2_p1.0
Wine,E_6,A2,4.0,0.0,inf,0.0,0,Fuzzy_Equivalence,,index 2 is out of bounds for axis 1 with size 2,E_6_A2_p4.0
Wine,E_6,A3,,0.08356817201457677,1.5355425978065478,87.64301821282572,3,Fuzzy_Equivalence,,,E_6_A3
Wine,E_6,A4,,0.05606129542975497,0.7421145015036665,227.54337594024398,3,Fuzzy_Equivalence,,,E_6_A4
