dataset,E,A,p,silhouette_score,davies_bouldin_score,calinski_harabasz_score,n_clusters_found,method,inertia,error,combination
Moons,E_3,A3,,0.42852304409461434,1.5671484403084701,183.19961673011056,2,Fuzzy_Equivalence,,,E_3_A3
Moons,E_3,A4,,0.6068097512486019,0.19791455474063677,519.9693480677512,2,Fuzzy_Equivalence,,,E_3_A4
Moons,E_4,A2,0.1,0.6545194786529581,1.3377285283192886,186.82645312451282,2,Fuzzy_Equivalence,,,E_4_A2_p0.1
Moons,E_4,A2,1.0,0.6041931883093485,0.7933731621416817,217.4674744741622,2,Fuzzy_Equivalence,,,E_4_A2_p1.0
Moons,E_4,A2,4.0,0.6478280978520787,0.36235225308659996,315.78176749950524,2,Fuzzy_Equivalence,,,E_4_A2_p4.0
Moons,E_4,A3,,0.5056144640238069,1.4892783191678722,132.5581034915528,2,Fuzzy_Equivalence,,,E_4_A3
Moons,E_4,A4,,0.8063635631705562,0.09746800511549183,649.5495286445465,2,Fuzzy_Equivalence,,,E_4_A4
Moons,E_5,A2,0.1,0.31912724147188487,1.6763450218942397,269.929263095822,2,Fuzzy_Equivalence,,,E_5_A2_p0.1
Moons,E_5,A2,1.0,0.21790789511115616,1.0869238533315329,312.7825134726163,2,Fuzzy_Equivalence,,,E_5_A2_p1.0
Moons,E_5,A2,4.0,0.2133421307305707,0.6171391127854936,402.08167985891475,2,Fuzzy_Equivalence,,,E_5_A2_p4.0
Moons,E_5,A3,,0.18913915429238812,1.8089503491996082,228.2812538570835,2,Fuzzy_Equivalence,,,E_5_A3
Moons,E_5,A4,,0.27575785400649966,0.36489735746345864,501.6697295946162,2,Fuzzy_Equivalence,,,E_5_A4
Moons,E_6,A2,0.1,0.1643374321355717,1.1388159458655442,348.8175866774453,2,Fuzzy_Equivalence,,,E_6_A2_p0.1
Moons,E_6,A2,1.0,0.17469351633470984,1.0270558382429678,386.829599114009,2,Fuzzy_Equivalence,,,E_6_A2_p1.0
Moons,E_6,A2,4.0,0.22524939859673973,0.8056588905168327,493.2800867185064,2,Fuzzy_Equivalence,,,E_6_A2_p4.0
Moons,E_6,A3,,0.10298372807778854,1.4492084801346956,275.54777566642764,2,Fuzzy_Equivalence,,,E_6_A3
Moons,E_6,A4,,0.3081145443197821,0.6049031963512406,653.8068777625095,2,Fuzzy_Equivalence,,,E_6_A4
