dataset,E,A,p,silhouette_score,davies_bouldin_score,calinski_harabasz_score,n_clusters_found,method,inertia,error,combination
Heart_Failure,E_3,A2,4.0,0.21619856578456334,0.4739748248868233,632.2937320564569,2,Fuzzy_Equivalence,,,E_3_A2_p4.0
Heart_Failure,E_3,A3,,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_3_A3
Heart_Failure,E_3,A4,,0.14715719063545152,0.0,inf,2,Fuzzy_Equivalence,,,E_3_A4
Heart_Failure,E_4,A2,0.1,0.014951305070235076,1.9802567305804344,301.8307319427887,2,Fuzzy_Equivalence,,,E_4_A2_p0.1
Heart_Failure,E_4,A2,1.0,0.1549554097367042,1.1024605933211689,362.1113472430863,2,Fuzzy_Equivalence,,,E_4_A2_p1.0
Heart_Failure,E_4,A2,4.0,0.21175138600699456,0.4400972261678161,548.0754419193505,2,Fuzzy_Equivalence,,,E_4_A2_p4.0
Heart_Failure,E_4,A3,,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_4_A3
Heart_Failure,E_4,A4,,0.14715719063545152,0.0,inf,2,Fuzzy_Equivalence,,,E_4_A4
Heart_Failure,E_5,A2,0.1,0.002287307469890019,1.994347420604441,297.9472063500056,2,Fuzzy_Equivalence,,,E_5_A2_p0.1
Heart_Failure,E_5,A2,1.0,0.12980046539923035,1.2531621185666766,408.5274701304959,2,Fuzzy_Equivalence,,,E_5_A2_p1.0
Heart_Failure,E_5,A2,4.0,0.21756459885987908,0.5051692961448087,816.7118784436866,2,Fuzzy_Equivalence,,,E_5_A2_p4.0
Heart_Failure,E_5,A3,,0.0,inf,0.0,1,Fuzzy_Equivalence,,,E_5_A3
Heart_Failure,E_5,A4,,0.14715719063545152,0.0,inf,2,Fuzzy_Equivalence,,,E_5_A4
Heart_Failure,E_6,A2,0.1,0.06884298238913004,1.7220707242468958,240.21957886388884,2,Fuzzy_Equivalence,,,E_6_A2_p0.1
Heart_Failure,E_6,A2,1.0,0.2139807286039855,0.9561587426009475,377.1668331359564,2,Fuzzy_Equivalence,,,E_6_A2_p1.0
Heart_Failure,E_6,A2,4.0,0.16694192989485365,0.44716752703668017,669.0805454154922,2,Fuzzy_Equivalence,,,E_6_A2_p4.0
Heart_Failure,E_6,A3,,-0.04714876769993041,1.8858269983626874,286.3647882553825,2,Fuzzy_Equivalence,,,E_6_A3
Heart_Failure,E_6,A4,,0.14715719063545152,0.0,inf,2,Fuzzy_Equivalence,,,E_6_A4
